Depression,Trait Anxiety,Eating Disorder,Alcohol Addiction,Impulsivity,Schizophrenia,Obsessive Compulsive Disorder,Apathy,Social Anxiety,Induced Pathology,Iteration
0.25,0.4666666666666667,0.6025641025641025,0.25,0.36666666666666664,0.4186046511627907,0.0,0.8518518518518519,0.2569444444444444,No Pathology,1
0.55,0.55,0.9102564102564102,0.75,0.6111111111111112,0.813953488372093,0.6833333333333333,0.3333333333333333,0.6388888888888888,Depression,1
0.65,0.65,0.9102564102564102,0.65,0.6111111111111112,0.813953488372093,0.6666666666666666,0.25925925925925924,0.5763888888888888,Trait Anxiety,1
0.55,0.5666666666666667,0.9102564102564102,0.725,0.5,0.813953488372093,0.7166666666666667,0.4444444444444444,0.6805555555555556,Eating Disorder,1
0.5333333333333333,0.55,0.8333333333333334,1.0,0.6555555555555556,0.813953488372093,0.75,0.18518518518518517,0.8263888888888888,Alcohol Addiction,1
0.5166666666666667,0.6,0.6538461538461539,0.5,0.6111111111111112,0.813953488372093,0.55,0.24074074074074073,0.5138888888888888,Impulsivity,1
0.5833333333333334,0.7166666666666667,0.9230769230769231,0.675,0.6,0.8372093023255814,0.7166666666666667,0.3148148148148148,0.6805555555555556,Schizophrenia,1
0.5,0.5666666666666667,0.8846153846153846,0.775,0.5555555555555556,0.813953488372093,0.7333333333333333,0.35185185185185186,0.6388888888888888,Obsessive Compulsive Disorder,1
0.5833333333333334,0.5333333333333333,0.8461538461538461,0.675,0.5888888888888889,0.813953488372093,0.5833333333333334,0.4074074074074074,0.5763888888888888,Apathy,1
0.45,0.65,0.8846153846153846,0.55,0.6666666666666666,0.813953488372093,0.6166666666666667,0.42592592592592593,0.6527777777777778,Social Anxiety,1
0.2833333333333333,0.5166666666666667,0.5641025641025641,0.2,0.4,0.5581395348837209,0.0,0.8148148148148148,0.18055555555555555,No Pathology,2
0.6166666666666667,0.5666666666666667,0.8589743589743589,0.85,0.5777777777777777,0.8372093023255814,0.65,0.37037037037037035,0.7361111111111112,Depression,2
0.48333333333333334,0.65,0.8589743589743589,0.75,0.6,0.7674418604651163,0.7166666666666667,0.25925925925925924,0.6041666666666666,Trait Anxiety,2
0.5,0.5666666666666667,0.9102564102564102,0.75,0.5666666666666667,0.7906976744186046,0.75,0.37037037037037035,0.6527777777777778,Eating Disorder,2
0.5,0.55,0.8974358974358975,0.975,0.6444444444444445,0.8372093023255814,0.7333333333333333,0.18518518518518517,0.75,Alcohol Addiction,2
0.5333333333333333,0.6,0.7307692307692307,0.5,0.5666666666666667,0.7674418604651163,0.6666666666666666,0.37037037037037035,0.4930555555555556,Impulsivity,2
0.5666666666666667,0.6166666666666667,0.9230769230769231,0.7,0.5555555555555556,0.813953488372093,0.7333333333333333,0.46296296296296297,0.6805555555555556,Schizophrenia,2
0.5166666666666667,0.5333333333333333,0.9230769230769231,0.65,0.5777777777777777,0.813953488372093,0.6833333333333333,0.3333333333333333,0.6736111111111112,Obsessive Compulsive Disorder,2
0.5166666666666667,0.55,0.782051282051282,0.725,0.5333333333333333,0.7441860465116279,0.6333333333333333,0.42592592592592593,0.6597222222222222,Apathy,2
0.5666666666666667,0.5333333333333333,0.9487179487179487,0.525,0.7,0.7906976744186046,0.6333333333333333,0.4074074074074074,0.6597222222222222,Social Anxiety,2
0.36666666666666664,0.5,0.717948717948718,0.375,0.4,0.46511627906976744,0.0,0.8888888888888888,0.2222222222222222,No Pathology,3
0.5833333333333334,0.55,0.8589743589743589,0.85,0.5777777777777777,0.7906976744186046,0.7166666666666667,0.37037037037037035,0.7083333333333334,Depression,3
0.6666666666666666,0.5833333333333334,0.8846153846153846,0.8,0.6666666666666666,0.813953488372093,0.7,0.3148148148148148,0.5972222222222222,Trait Anxiety,3
0.5166666666666667,0.5833333333333334,0.8846153846153846,0.725,0.4888888888888889,0.813953488372093,0.75,0.4444444444444444,0.6666666666666666,Eating Disorder,3
0.6,0.5666666666666667,0.8589743589743589,0.975,0.6444444444444445,0.7906976744186046,0.7333333333333333,0.16666666666666666,0.7152777777777778,Alcohol Addiction,3
0.5333333333333333,0.5333333333333333,0.6794871794871795,0.475,0.5888888888888889,0.8372093023255814,0.65,0.2777777777777778,0.5277777777777778,Impulsivity,3
0.6,0.5666666666666667,0.9230769230769231,0.675,0.6111111111111112,0.8372093023255814,0.65,0.42592592592592593,0.5972222222222222,Schizophrenia,3
0.4666666666666667,0.5666666666666667,0.9358974358974359,0.725,0.5555555555555556,0.8372093023255814,0.6833333333333333,0.3333333333333333,0.6458333333333334,Obsessive Compulsive Disorder,3
0.48333333333333334,0.5166666666666667,0.7435897435897436,0.625,0.6444444444444445,0.7441860465116279,0.6166666666666667,0.42592592592592593,0.625,Apathy,3
0.5666666666666667,0.6333333333333333,0.9358974358974359,0.5,0.6555555555555556,0.7906976744186046,0.65,0.3148148148148148,0.6527777777777778,Social Anxiety,3
0.31666666666666665,0.48333333333333334,0.6153846153846154,0.2,0.34444444444444444,0.4186046511627907,0.0,0.8703703703703703,0.2152777777777778,No Pathology,4
0.5666666666666667,0.5666666666666667,0.8589743589743589,0.9,0.5333333333333333,0.813953488372093,0.7166666666666667,0.3888888888888889,0.6875,Depression,4
0.55,0.5666666666666667,0.8974358974358975,0.775,0.5666666666666667,0.8372093023255814,0.6833333333333333,0.2962962962962963,0.6111111111111112,Trait Anxiety,4
0.5666666666666667,0.5666666666666667,0.9102564102564102,0.7,0.6111111111111112,0.813953488372093,0.7666666666666667,0.35185185185185186,0.7291666666666666,Eating Disorder,4
