Depression,Trait Anxiety,Eating Disorder,Alcohol Addiction,Impulsivity,Schizophrenia,Obsessive Compulsive Disorder,Apathy,Social Anxiety,Induced Pathology,Iteration
0.7,0.7166666666666667,0.41025641025641024,0.125,0.34444444444444444,0.3953488372093023,0.5166666666666667,0.5,0.6319444444444444,No Pathology,1
0.5,0.7,0.46153846153846156,0.15,0.4,0.37209302325581395,0.5833333333333334,0.7222222222222222,0.6388888888888888,Depression,1
0.7833333333333333,0.7333333333333333,0.46153846153846156,0.125,0.3111111111111111,0.32558139534883723,0.5333333333333333,0.4074074074074074,0.4861111111111111,Trait Anxiety,1
0.6833333333333333,0.7,0.3717948717948718,0.225,0.32222222222222224,0.3488372093023256,0.6166666666666667,0.5740740740740741,0.5208333333333334,Eating Disorder,1
0.65,0.6333333333333333,0.34615384615384615,0.425,0.2777777777777778,0.4186046511627907,0.5333333333333333,0.6851851851851852,0.4722222222222222,Alcohol Addiction,1
0.5666666666666667,0.7166666666666667,0.38461538461538464,0.225,0.2222222222222222,0.37209302325581395,0.55,0.4444444444444444,0.5833333333333334,Impulsivity,1
0.6,0.5833333333333334,0.358974358974359,0.275,0.4222222222222222,0.32558139534883723,0.5166666666666667,0.5185185185185185,0.5347222222222222,Schizophrenia,1
0.5833333333333334,0.6833333333333333,0.32051282051282054,0.2,0.3888888888888889,0.3953488372093023,0.5333333333333333,0.5,0.5972222222222222,Obsessive Compulsive Disorder,1
0.65,0.7833333333333333,0.5769230769230769,0.075,0.4222222222222222,0.3953488372093023,0.6,0.35185185185185186,0.6319444444444444,Apathy,1
0.7333333333333333,0.7,0.41025641025641024,0.225,0.3,0.3953488372093023,0.5,0.4444444444444444,0.6180555555555556,Social Anxiety,1
0.6833333333333333,0.7833333333333333,0.5128205128205128,0.2,0.2777777777777778,0.27906976744186046,0.5833333333333334,0.7037037037037037,0.4930555555555556,No Pathology,2
0.43333333333333335,0.65,0.41025641025641024,0.25,0.2222222222222222,0.4186046511627907,0.6166666666666667,0.6111111111111112,0.6666666666666666,Depression,2
0.5666666666666667,0.75,0.3333333333333333,0.55,0.2777777777777778,0.3953488372093023,0.6,0.5185185185185185,0.5,Trait Anxiety,2
0.6,0.7333333333333333,0.38461538461538464,0.175,0.3888888888888889,0.4186046511627907,0.5166666666666667,0.3333333333333333,0.6319444444444444,Eating Disorder,2
0.7,0.75,0.4358974358974359,0.25,0.32222222222222224,0.32558139534883723,0.5333333333333333,0.42592592592592593,0.6458333333333334,Alcohol Addiction,2
0.7,0.6166666666666667,0.3717948717948718,0.125,0.3111111111111111,0.6046511627906976,0.5166666666666667,0.42592592592592593,0.6388888888888888,Impulsivity,2
0.55,0.75,0.38461538461538464,0.125,0.3888888888888889,0.4186046511627907,0.65,0.3148148148148148,0.5,Schizophrenia,2
0.7833333333333333,0.48333333333333334,0.34615384615384615,0.275,0.35555555555555557,0.6046511627906976,0.5333333333333333,0.6481481481481481,0.5,Obsessive Compulsive Disorder,2
0.5166666666666667,0.65,0.46153846153846156,0.075,0.35555555555555557,0.4186046511627907,0.5,0.5740740740740741,0.6527777777777778,Apathy,2
0.5333333333333333,0.7166666666666667,0.46153846153846156,0.075,0.3888888888888889,0.32558139534883723,0.5166666666666667,0.46296296296296297,0.5833333333333334,Social Anxiety,2
0.7166666666666667,0.7166666666666667,0.34615384615384615,0.275,0.3333333333333333,0.27906976744186046,0.5,0.6666666666666666,0.6527777777777778,No Pathology,3
0.7,0.65,0.3717948717948718,0.125,0.28888888888888886,0.6046511627906976,0.5166666666666667,0.48148148148148145,0.6388888888888888,Depression,3
0.43333333333333335,0.75,0.2948717948717949,0.15,0.45555555555555555,0.32558139534883723,0.6333333333333333,0.35185185185185186,0.6388888888888888,Trait Anxiety,3
0.7333333333333333,0.7,0.48717948717948717,0.3,0.4111111111111111,0.37209302325581395,0.5166666666666667,0.6666666666666666,0.5,Eating Disorder,3
0.43333333333333335,0.6833333333333333,0.5,0.275,0.45555555555555555,0.3953488372093023,0.5333333333333333,0.5,0.5,Alcohol Addiction,3
0.6666666666666666,0.7833333333333333,0.4230769230769231,0.275,0.14444444444444443,0.3953488372093023,0.5833333333333334,0.6111111111111112,0.6736111111111112,Impulsivity,3
0.6833333333333333,0.65,0.47435897435897434,0.25,0.4111111111111111,0.4186046511627907,0.65,0.5555555555555556,0.6527777777777778,Schizophrenia,3
0.6333333333333333,0.8,0.358974358974359,0.225,0.35555555555555557,0.3488372093023256,0.65,0.3333333333333333,0.6388888888888888,Obsessive Compulsive Disorder,3
0.6,0.7666666666666667,0.41025641025641024,0.1,0.23333333333333334,0.37209302325581395,0.5,0.5,0.6319444444444444,Apathy,3
0.6333333333333333,0.75,0.4358974358974359,0.425,0.4666666666666667,0.3953488372093023,0.5833333333333334,0.4444444444444444,0.5763888888888888,Social Anxiety,3
0.4,0.6833333333333333,0.3333333333333333,0.275,0.3333333333333333,0.3488372093023256,0.7,0.5740740740740741,0.5,No Pathology,4
0.55,0.7666666666666667,0.358974358974359,0.325,0.3333333333333333,0.4186046511627907,0.5833333333333334,0.46296296296296297,0.6527777777777778,Depression,4
0.48333333333333334,0.7,0.4230769230769231,0.225,0.3,0.4418604651162791,0.5333333333333333,0.2962962962962963,0.5,Trait Anxiety,4
0.5333333333333333,0.7333333333333333,0.38461538461538464,0.5,0.4111111111111111,0.4186046511627907,0.6666666666666666,0.35185185185185186,0.5,Eating Disorder,4
