Depression,Trait Anxiety,Eating Disorder,Alcohol Addiction,Impulsivity,Schizophrenia,Obsessive Compulsive Disorder,Apathy,Social Anxiety,Induced Pathology,Iteration
0.1666666666666666,0.2333333333333333,0.0641025641025641,0.0,0.2777777777777778,0.1860465116279069,0.4333333333333333,0.0925925925925925,0.7361111111111112,No Pathology,1
0.6,0.8833333333333333,0.5769230769230769,0.525,0.4777777777777778,0.6511627906976745,0.75,0.8888888888888888,0.9305555555555556,Depression,1
0.7,0.9333333333333332,0.6282051282051282,0.45,0.4222222222222222,0.5348837209302325,0.8,0.4444444444444444,0.9305555555555556,Trait Anxiety,1
0.7,0.9333333333333332,0.6410256410256411,0.475,0.5666666666666667,0.627906976744186,0.8,0.4259259259259259,0.9375,Eating Disorder,1
0.7,0.9333333333333332,0.6153846153846154,0.775,0.5444444444444444,0.813953488372093,0.6333333333333333,0.7592592592592593,0.8263888888888888,Alcohol Addiction,1
0.6333333333333333,0.7833333333333333,0.5641025641025641,0.6,0.5222222222222223,0.6976744186046512,0.5333333333333333,0.5,0.7013888888888888,Impulsivity,1
0.8166666666666667,0.9333333333333332,0.8974358974358975,0.6,0.6,0.6976744186046512,0.8,0.7592592592592593,0.9305555555555556,Schizophrenia,1
0.8166666666666667,0.9333333333333332,0.6794871794871795,0.475,0.3333333333333333,0.6511627906976745,0.9666666666666668,0.4074074074074074,0.9097222222222222,Obsessive Compulsive Disorder,1
0.6166666666666667,0.5,0.5512820512820513,0.275,0.5333333333333333,0.5581395348837209,0.65,0.925925925925926,0.7777777777777778,Apathy,1
0.5833333333333334,0.8833333333333333,0.4487179487179487,0.3,0.4888888888888889,0.3953488372093023,0.7166666666666667,0.4074074074074074,0.9305555555555556,Social Anxiety,1
0.1666666666666666,0.25,0.0769230769230769,0.05,0.2777777777777778,0.2093023255813953,0.5166666666666667,0.1111111111111111,0.7013888888888888,No Pathology,2
0.65,0.8833333333333333,0.4230769230769231,0.525,0.4888888888888889,0.6511627906976745,0.7333333333333333,0.8888888888888888,0.9166666666666666,Depression,2
0.7,0.9,0.6410256410256411,0.45,0.4444444444444444,0.5581395348837209,0.8,0.4444444444444444,0.9166666666666666,Trait Anxiety,2
0.7833333333333333,0.9333333333333332,0.5897435897435898,0.475,0.4888888888888889,0.627906976744186,0.8,0.6666666666666666,0.9375,Eating Disorder,2
0.65,0.9333333333333332,0.6410256410256411,0.7,0.5444444444444444,0.813953488372093,0.7166666666666667,0.7407407407407407,0.8194444444444444,Alcohol Addiction,2
0.6,0.7833333333333333,0.6410256410256411,0.55,0.5111111111111111,0.6976744186046512,0.7833333333333333,0.4814814814814814,0.6875,Impulsivity,2
0.8166666666666667,0.9166666666666666,0.8333333333333334,0.725,0.6777777777777778,0.7209302325581395,0.9166666666666666,0.6666666666666666,0.9097222222222222,Schizophrenia,2
0.8333333333333334,0.9333333333333332,0.6794871794871795,0.475,0.3777777777777777,0.6744186046511628,1.0,0.4074074074074074,0.9375,Obsessive Compulsive Disorder,2
0.6333333333333333,0.5,0.5384615384615384,0.3,0.5666666666666667,0.5116279069767442,0.8833333333333333,0.925925925925926,0.7708333333333334,Apathy,2
0.5833333333333334,0.9,0.4230769230769231,0.275,0.4444444444444444,0.5116279069767442,0.7333333333333333,0.4074074074074074,0.9375,Social Anxiety,2
0.1666666666666666,0.2166666666666666,0.0641025641025641,0.05,0.3888888888888889,0.2093023255813953,0.6666666666666666,0.0925925925925925,0.6666666666666666,No Pathology,3
0.6333333333333333,0.8833333333333333,0.5897435897435898,0.525,0.5111111111111111,0.5581395348837209,0.8333333333333334,0.9074074074074074,0.9166666666666666,Depression,3
0.7,0.9,0.5512820512820513,0.45,0.3888888888888889,0.5348837209302325,0.9666666666666668,0.4444444444444444,0.9305555555555556,Trait Anxiety,3
0.7666666666666667,0.9333333333333332,0.5769230769230769,0.475,0.5888888888888889,0.6511627906976745,0.9166666666666666,0.6111111111111112,0.9444444444444444,Eating Disorder,3
0.6666666666666666,0.9166666666666666,0.6666666666666666,0.7,0.5444444444444444,0.7906976744186046,0.7666666666666667,0.6851851851851852,0.8055555555555556,Alcohol Addiction,3
0.6,0.7833333333333333,0.6538461538461539,0.6,0.5666666666666667,0.6976744186046512,0.7833333333333333,0.5,0.75,Impulsivity,3
0.8166666666666667,0.9166666666666666,0.8076923076923077,0.725,0.6,0.6976744186046512,0.9166666666666666,0.6666666666666666,0.9305555555555556,Schizophrenia,3
0.8333333333333334,0.9333333333333332,0.6923076923076923,0.475,0.3333333333333333,0.5813953488372093,1.0,0.4074074074074074,0.9375,Obsessive Compulsive Disorder,3
0.6333333333333333,0.4833333333333333,0.5897435897435898,0.4,0.5444444444444444,0.5813953488372093,0.8333333333333334,0.925925925925926,0.7569444444444444,Apathy,3
0.6,0.9,0.4102564102564102,0.275,0.5111111111111111,0.4651162790697674,0.8666666666666667,0.4259259259259259,0.9375,Social Anxiety,3
0.1666666666666666,0.3166666666666666,0.0641025641025641,0.05,0.2888888888888888,0.2093023255813953,0.6333333333333333,0.0925925925925925,0.6666666666666666,No Pathology,4
0.65,0.8833333333333333,0.5256410256410257,0.45,0.4555555555555555,0.6511627906976745,0.7833333333333333,0.8888888888888888,0.9097222222222222,Depression,4
0.7,0.9,0.5769230769230769,0.45,0.3666666666666666,0.5813953488372093,0.8166666666666667,0.4444444444444444,0.9375,Trait Anxiety,4
0.7666666666666667,0.9333333333333332,0.6153846153846154,0.475,0.5666666666666667,0.627906976744186,0.9166666666666666,0.6296296296296297,0.9375,Eating Disorder,4
